period,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
1986-12-12,3.7,-0.2,1.9,6911.74,0.0,0.0,0.0,13.6
1986-12-13,-0.8,-5.6,-2.8,29481.51,0.0,0.0,0.14,25.7
1986-12-14,0.7,-7.4,-3.5,29552.99,0.0,0.0,0.0,17.3
1986-12-15,6.0,-2.6,0.4,29290.88,0.0,0.0,0.0,15.5
1986-12-16,5.8,-2.1,1.3,25699.22,0.0,0.0,0.0,7.6
1986-12-17,6.4,-0.2,3.0,12743.14,0.0,0.0,0.0,11.9
1986-12-18,7.1,3.3,5.5,0.0,19.0,19.0,0.0,19.8
1986-12-19,7.5,1.0,3.7,28380.04,7.1,5.7,0.98,37.4
1986-12-20,5.2,-1.5,1.3,28273.92,0.0,0.0,0.0,13.5
1986-12-21,2.7,-2.6,-0.3,29113.25,0.0,0.0,0.0,15.6
1986-12-22,3.6,-4.7,-1.3,29168.95,0.0,0.0,0.0,11.2
1986-12-23,6.6,-2.2,0.7,29162.84,0.0,0.0,0.0,15.7
1986-12-24,4.9,-2.5,1.5,15890.36,4.2,4.2,0.0,28.1
1986-12-25,10.8,5.6,8.6,0.0,21.2,21.2,0.0,32.9
1986-12-26,6.8,-1.1,3.7,28807.92,0.0,0.0,0.0,13.5
1986-12-27,4.6,-3.3,0.3,29021.19,0.0,0.0,0.0,10.2
1986-12-28,3.4,-2.4,0.2,21401.04,0.0,0.0,0.0,9.0
1986-12-29,4.1,-2.7,0.2,29004.56,0.0,0.0,0.0,7.6
1986-12-30,4.7,-0.6,1.5,4454.25,3.9,2.9,0.77,16.8
1986-12-31,5.0,-2.1,0.7,29129.53,0.0,0.0,0.0,19.2
1987-01-01,2.9,-4.3,-0.5,7221.26,5.1,1.6,2.45,22.6
1987-01-02,2.8,-0.2,1.2,11837.5,31.3,21.4,6.93,31.4
1987-01-03,2.0,-3.6,-0.7,29017.63,1.3,0.0,0.91,24.3
1987-01-04,0.0,-9.2,-4.6,28994.38,0.0,0.0,0.0,14.8
1987-01-05,0.3,-9.4,-5.3,29368.26,0.0,0.0,0.0,19.2
1987-01-06,2.5,-7.1,-2.3,28996.87,0.0,0.0,0.0,13.5
1987-01-07,7.9,-0.3,3.0,23637.63,0.0,0.0,0.0,21.7
1987-01-08,1.1,-4.0,-1.2,29718.35,0.0,0.0,0.0,22.5
1987-01-09,3.4,-5.0,-1.1,29005.82,0.0,0.0,0.0,11.8
1987-01-10,5.4,-0.6,2.5,0.0,10.1,10.1,0.0,14.4
1987-01-11,4.9,-0.2,2.2,18023.37,3.2,2.8,0.28,30.1
1987-01-12,4.4,-0.5,1.6,15187.28,0.0,0.0,0.0,23.9
1987-01-13,4.7,-1.2,1.6,29855.42,0.0,0.0,0.0,26.3
1987-01-14,9.7,-3.1,2.3,30302.44,0.0,0.0,0.0,15.0
1987-01-15,11.6,4.5,7.0,7973.89,1.1,1.1,0.0,13.8
1987-01-16,5.4,-2.1,2.1,30591.04,0.0,0.0,0.0,15.9
1987-01-17,0.0,-4.3,-2.4,30744.17,0.0,0.0,0.0,15.2
1987-01-18,2.6,-4.1,-0.0,0.0,16.8,16.5,0.21,15.8
1987-01-19,1.5,-1.2,0.4,0.0,18.9,8.0,7.63,23.6
1987-01-20,-0.3,-6.7,-2.6,22672.33,0.5,0.0,0.35,15.2
1987-01-21,1.8,-4.5,-1.4,25888.07,0.0,0.0,0.0,15.6
1987-01-22,0.3,-4.7,-1.7,0.0,34.4,2.7,22.26,29.0
1987-01-23,0.0,-7.3,-2.8,30125.64,2.6,0.1,1.75,28.0
1987-01-24,-8.6,-15.2,-11.9,31809.42,0.0,0.0,0.0,26.4
1987-01-25,-7.3,-20.0,-13.7,31967.85,0.0,0.0,0.07,12.2
1987-01-26,-6.5,-10.3,-7.8,0.0,13.7,0.0,9.66,24.1
1987-01-27,-7.6,-18.1,-12.8,32222.84,0.0,0.0,0.0,18.4
1987-01-28,-4.3,-18.1,-12.3,32354.49,0.0,0.0,0.0,11.5
1987-01-29,0.8,-14.8,-8.6,32489.13,0.0,0.0,0.0,11.4
1987-01-30,3.0,-5.6,-1.0,0.0,8.1,6.1,1.4,13.2
1987-01-31,1.7,-3.2,-0.6,28709.09,0.0,0.0,0.0,24.2
1987-02-01,0.7,-6.3,-2.8,30147.3,0.0,0.0,0.14,19.6
1987-02-02,5.4,-2.4,0.8,26969.08,2.4,0.6,1.33,10.4
1987-02-03,6.8,-3.5,0.6,32839.86,0.2,0.2,0.0,14.9
1987-02-04,3.1,-5.3,-0.3,27757.59,0.0,0.0,0.0,20.9
1987-02-05,-1.4,-7.3,-4.6,33498.09,0.0,0.0,0.0,20.6
1987-02-06,4.4,-8.3,-3.1,33649.36,0.0,0.0,0.0,10.6
1987-02-07,5.9,-4.6,-0.5,33801.86,0.0,0.0,0.0,12.8
1987-02-08,4.7,-4.2,0.7,30175.34,0.8,0.8,0.0,22.5
1987-02-09,1.3,-8.2,-1.6,0.0,13.8,4.9,6.3,36.7
1987-02-10,1.4,-9.0,-4.3,30895.59,0.0,0.0,0.0,24.9
1987-02-11,3.0,-6.3,-2.3,34420.67,0.0,0.0,0.0,19.5
1987-02-12,0.2,-5.7,-2.0,12301.16,3.0,0.0,2.31,10.1
1987-02-13,-2.9,-8.9,-5.2,34729.05,0.0,0.0,0.0,26.2
1987-02-14,-3.4,-14.6,-9.0,34363.37,0.0,0.0,0.0,15.6
1987-02-15,-8.9,-16.3,-12.1,34895.27,0.0,0.0,0.0,19.4
1987-02-16,-1.6,-18.1,-10.5,34969.17,0.0,0.0,0.0,17.9
1987-02-17,1.7,-10.3,-5.1,35056.68,0.0,0.0,0.0,17.7
1987-02-18,1.9,-5.3,-2.7,23184.49,0.0,0.0,0.0,15.8
1987-02-19,1.1,-9.8,-4.6,35354.69,0.0,0.0,0.0,17.8
1987-02-20,1.9,-9.9,-4.3,35453.83,0.0,0.0,0.0,17.1
1987-02-21,4.0,-8.7,-3.3,35397.43,0.0,0.0,0.0,13.9
1987-02-22,5.4,-5.3,-0.1,35487.24,0.0,0.0,0.0,10.0
1987-02-23,3.6,-1.7,0.4,18217.56,19.9,0.0,13.93,24.3
1987-02-24,3.2,-4.5,-1.3,36135.79,0.0,0.0,0.0,20.7
1987-02-25,3.7,-6.3,-2.0,36328.26,0.0,0.0,0.0,19.8
1987-02-26,3.9,-6.7,-2.5,36528.18,0.0,0.0,0.0,14.7
1987-02-27,3.1,-6.8,-2.5,35898.61,0.0,0.0,0.0,11.3
1987-02-28,4.6,-1.5,1.3,24840.08,0.2,0.2,0.0,13.0
1987-03-01,10.0,2.5,6.6,0.0,40.5,40.5,0.0,21.2
1987-03-02,8.0,1.2,4.9,27535.9,0.7,0.7,0.0,23.8
1987-03-03,6.0,-3.4,1.1,34260.63,0.1,0.1,0.07,13.4
1987-03-04,3.2,-3.3,0.0,28920.46,0.4,0.0,0.28,13.3
1987-03-05,3.7,-5.4,-1.2,37109.65,0.0,0.0,0.0,11.5
1987-03-06,9.7,-3.6,2.4,37132.43,0.0,0.0,0.0,16.9
1987-03-07,15.3,1.6,7.5,37652.62,0.0,0.0,0.0,13.7
1987-03-08,20.1,4.7,10.8,37997.36,0.0,0.0,0.0,13.6
1987-03-09,13.0,-0.5,8.3,32582.12,0.6,0.6,0.0,26.5
1987-03-10,-1.0,-6.9,-3.9,35693.03,0.0,0.0,0.0,28.4
1987-03-11,0.6,-7.9,-3.9,38861.45,0.0,0.0,0.0,18.6
1987-03-12,2.0,-2.6,-0.2,1204.32,3.2,0.4,2.03,12.6
1987-03-13,3.5,-0.4,0.8,1645.68,3.5,0.2,2.31,17.1
1987-03-14,7.1,-3.5,1.1,39485.23,0.0,0.0,0.0,16.6
1987-03-15,5.7,-3.2,1.0,38453.13,0.0,0.0,0.0,8.7
1987-03-16,5.7,-3.6,0.6,39348.74,0.0,0.0,0.0,19.3
1987-03-17,6.3,-2.3,1.2,39984.79,0.0,0.0,0.0,24.2
1987-03-18,9.7,-1.9,3.2,40151.09,0.0,0.0,0.0,16.4
1987-03-19,11.3,-2.7,4.1,37608.17,0.0,0.0,0.0,15.7
1987-03-20,8.0,-1.3,3.3,22636.96,0.7,0.7,0.0,16.5
1987-03-21,8.8,-2.4,3.0,30904.81,1.1,1.1,0.0,18.5
1987-03-22,11.3,1.8,5.6,39119.09,2.2,2.2,0.0,25.3
1987-03-23,15.2,3.4,8.1,40976.14,0.0,0.0,0.0,20.4
1987-03-24,17.3,-0.3,8.1,41139.13,0.0,0.0,0.0,11.0
1987-03-25,17.5,1.6,9.2,41301.22,0.0,0.0,0.0,14.3
1987-03-26,17.3,6.5,11.1,32306.51,3.1,3.1,0.0,14.0
1987-03-27,17.0,4.3,10.3,41622.24,0.6,0.6,0.0,13.1
1987-03-28,16.1,6.8,10.1,18398.68,4.3,4.3,0.0,14.6
1987-03-29,16.6,5.7,10.5,37845.79,0.0,0.0,0.0,13.8
1987-03-30,13.4,6.7,9.9,15677.85,4.2,4.2,0.0,25.5
1987-03-31,14.5,6.2,11.8,0.0,41.4,41.4,0.0,42.9
1987-04-01,8.4,0.6,4.5,42418.27,0.0,0.0,0.0,18.1
1987-04-02,12.6,-0.6,6.7,42577.57,0.0,0.0,0.0,23.9
1987-04-03,12.4,4.3,8.1,37694.65,4.0,4.0,0.0,17.7
1987-04-04,10.4,5.1,8.8,1726.78,30.1,30.1,0.0,39.2
1987-04-05,13.4,3.5,7.8,40253.65,0.1,0.1,0.0,19.7
1987-04-06,7.9,5.0,6.0,636.03,19.1,19.1,0.0,13.2
1987-04-07,12.8,5.2,8.5,3313.71,4.7,4.7,0.0,14.8
1987-04-08,12.9,3.7,8.5,43200.0,0.2,0.2,0.0,18.1
1987-04-09,13.9,2.9,8.5,38112.55,0.0,0.0,0.0,15.6
1987-04-10,19.7,3.5,11.7,43200.0,0.0,0.0,0.0,12.8
1987-04-11,20.4,5.4,13.1,43239.04,0.0,0.0,0.0,13.7
1987-04-12,17.2,7.5,12.3,19769.12,5.2,5.2,0.0,14.1
1987-04-13,9.5,6.3,8.1,0.0,4.6,4.6,0.0,23.9
1987-04-14,15.8,2.6,8.8,43436.93,0.0,0.0,0.0,13.0
1987-04-15,14.4,4.2,8.6,33838.49,0.0,0.0,0.0,11.7
1987-04-16,9.4,5.1,7.2,0.0,0.0,0.0,0.0,21.1
1987-04-17,12.3,7.2,9.4,1863.57,8.6,8.6,0.0,25.5
1987-04-18,14.5,10.0,11.8,0.0,2.0,2.0,0.0,17.6
1987-04-19,19.3,11.5,14.7,24608.69,0.0,0.0,0.0,15.5
1987-04-20,19.1,12.6,14.9,11924.12,0.0,0.0,0.0,20.8
1987-04-21,20.5,12.0,15.2,15838.56,0.0,0.0,0.0,17.2
1987-04-22,18.1,9.4,13.3,31091.16,0.0,0.0,0.0,20.1
1987-04-23,10.9,7.5,9.2,0.0,0.0,0.0,0.0,14.5
1987-04-24,17.5,9.2,12.4,0.0,1.9,1.9,0.0,23.7
1987-04-25,12.6,6.5,8.4,26064.93,9.5,9.5,0.0,22.2
1987-04-26,15.9,4.4,9.5,45565.01,0.0,0.0,0.0,19.7
1987-04-27,12.7,4.0,8.1,45847.51,0.0,0.0,0.0,18.6
1987-04-28,7.2,4.9,6.1,0.0,15.5,15.5,0.0,20.5
1987-04-29,15.0,3.8,9.6,35118.03,0.6,0.6,0.0,22.5
1987-04-30,13.0,7.2,10.7,46440.91,0.0,0.0,0.0,31.6
1987-05-01,16.1,2.5,10.0,46121.29,0.0,0.0,0.0,18.4
1987-05-02,15.7,6.7,11.4,26760.28,0.0,0.0,0.0,14.5
1987-05-03,15.0,7.6,11.0,24112.95,10.4,10.4,0.0,15.3
1987-05-04,10.6,7.2,8.4,0.0,17.4,17.4,0.0,20.1
1987-05-05,9.6,6.5,8.1,1194.89,2.3,2.3,0.0,20.6
1987-05-06,13.5,7.5,10.3,11638.93,0.5,0.5,0.0,15.3
1987-05-07,22.7,5.6,14.3,45932.29,0.0,0.0,0.0,15.7
1987-05-08,15.5,8.5,12.0,30672.72,0.0,0.0,0.0,14.1
1987-05-09,22.1,4.9,14.2,47855.34,0.0,0.0,0.0,17.2
1987-05-10,27.3,11.8,19.0,46752.45,0.7,0.7,0.0,16.9
1987-05-11,20.1,12.1,16.1,48022.68,0.0,0.0,0.0,13.1
1987-05-12,26.0,14.0,18.8,38908.76,8.5,8.5,0.0,14.4
1987-05-13,15.9,7.8,12.4,48316.18,0.0,0.0,0.0,19.4
1987-05-14,17.5,4.3,11.1,48427.34,0.0,0.0,0.0,14.6
1987-05-15,20.7,11.3,15.8,22672.54,5.5,5.5,0.0,19.9
1987-05-16,18.4,8.2,13.3,48644.05,0.0,0.0,0.0,19.7
1987-05-17,26.9,11.9,19.1,48749.37,0.0,0.0,0.0,15.0
1987-05-18,25.0,12.1,18.3,45518.83,2.4,2.4,0.0,18.7
1987-05-19,15.3,10.1,11.9,16486.75,6.8,6.8,0.0,21.2
1987-05-20,12.9,10.4,11.3,14675.48,2.5,2.5,0.0,20.0
1987-05-21,18.8,10.9,14.2,28056.68,0.0,0.0,0.0,13.0
1987-05-22,23.3,10.5,17.1,43767.64,0.2,0.2,0.0,15.3
1987-05-23,26.7,14.3,20.2,38340.08,10.1,10.1,0.0,15.5
1987-05-24,20.7,13.0,16.1,19571.54,0.4,0.4,0.0,13.4
1987-05-25,16.1,11.2,13.2,31677.27,0.0,0.0,0.0,12.3
1987-05-26,16.6,11.8,13.7,23543.54,0.0,0.0,0.0,9.6
1987-05-27,14.6,11.6,12.8,5810.87,1.4,1.4,0.0,11.1
1987-05-28,28.2,12.9,20.4,49681.48,0.0,0.0,0.0,13.4
1987-05-29,32.1,18.8,25.2,49725.48,0.2,0.2,0.0,11.6
1987-05-30,32.4,19.3,26.1,49768.89,0.0,0.0,0.0,10.5
1987-05-31,31.4,20.4,25.5,45666.43,3.2,3.2,0.0,14.6
1987-06-01,29.4,20.1,24.6,49853.58,0.0,0.0,0.0,9.2
1987-06-02,24.3,17.0,21.3,16120.86,5.2,5.2,0.0,14.8
1987-06-03,18.8,14.8,16.5,4103.32,0.8,0.8,0.0,15.6
1987-06-04,19.3,15.5,17.1,53.12,13.2,13.2,0.0,9.4
1987-06-05,24.6,16.8,20.0,45041.62,5.0,5.0,0.0,13.7
1987-06-06,21.6,14.2,17.9,50048.81,0.0,0.0,0.0,19.4
1987-06-07,22.2,12.0,17.4,33737.59,0.4,0.4,0.0,12.0
1987-06-08,30.1,18.8,24.4,46014.19,0.0,0.0,0.0,22.7
1987-06-09,25.6,18.2,22.6,50151.12,0.0,0.0,0.0,20.9
1987-06-10,22.7,13.9,18.1,50182.23,0.0,0.0,0.0,20.9
1987-06-11,23.2,11.0,18.2,48523.57,0.0,0.0,0.0,15.0
1987-06-12,26.1,17.3,21.1,31666.2,3.8,3.8,0.0,18.2
1987-06-13,28.8,19.9,23.2,39898.11,5.5,5.5,0.0,14.9
1987-06-14,28.9,16.8,23.3,50289.4,0.0,0.0,0.0,13.8
1987-06-15,32.6,20.7,26.4,50311.44,0.0,0.0,0.0,16.3
1987-06-16,28.9,19.5,24.0,49146.74,0.0,0.0,0.0,17.1
1987-06-17,25.7,17.4,21.8,50351.09,0.0,0.0,0.0,18.2
1987-06-18,28.2,15.5,22.2,50369.02,0.0,0.0,0.0,13.0
1987-06-19,31.2,18.2,24.6,50385.61,0.0,0.0,0.0,15.9
1987-06-20,31.6,21.0,26.2,48333.79,1.6,1.6,0.0,14.4
1987-06-21,23.9,20.7,21.8,0.0,13.5,13.5,0.0,12.8
1987-06-22,24.7,20.0,21.8,4404.03,9.1,9.1,0.0,11.3
1987-06-23,27.8,18.8,22.3,39472.0,2.3,2.3,0.0,18.6
1987-06-24,24.9,15.5,20.2,50400.0,0.0,0.0,0.0,11.6
1987-06-25,28.5,17.2,22.2,50400.0,0.0,0.0,0.0,16.2
1987-06-26,20.6,16.8,18.9,926.65,2.2,2.2,0.0,18.2
1987-06-27,21.7,18.7,19.8,4955.51,10.7,10.7,0.0,10.7
1987-06-28,24.5,16.6,20.5,50400.0,0.0,0.0,0.0,18.2
1987-06-29,28.6,15.6,22.2,50400.0,0.0,0.0,0.0,18.4
1987-06-30,31.9,21.0,25.1,46992.41,4.3,4.3,0.0,19.4
1987-07-01,26.8,21.1,23.3,34410.06,9.6,9.6,0.0,10.2
1987-07-02,21.7,20.5,21.0,0.0,26.1,26.1,0.0,14.5
1987-07-03,28.4,21.6,24.8,43837.45,1.5,1.5,0.0,15.2
1987-07-04,29.6,20.9,25.2,46992.91,0.0,0.0,0.0,15.7
1987-07-05,27.0,18.6,23.0,50353.95,0.0,0.0,0.0,13.0
1987-07-06,23.8,17.9,20.7,46427.68,0.0,0.0,0.0,13.2
1987-07-07,21.9,17.4,19.8,8192.69,1.8,1.8,0.0,10.5
1987-07-08,27.3,19.9,22.9,21960.88,11.7,11.7,0.0,9.8
1987-07-09,31.2,21.7,26.2,43290.16,2.4,2.4,0.0,9.0
1987-07-10,30.4,22.6,26.6,47926.84,0.1,0.1,0.0,8.2
1987-07-11,30.9,21.8,26.5,48574.96,2.8,2.8,0.0,6.6
1987-07-12,30.4,22.4,26.0,49466.91,7.7,7.7,0.0,8.4
1987-07-13,29.3,23.6,25.8,43277.79,3.8,3.8,0.0,13.9
1987-07-14,29.0,20.6,24.6,31245.58,13.1,13.1,0.0,20.7
1987-07-15,24.3,17.4,20.7,49773.82,0.0,0.0,0.0,20.1
1987-07-16,22.9,17.3,20.0,49125.68,0.1,0.1,0.0,11.8
1987-07-17,25.9,14.9,20.8,49617.93,0.0,0.0,0.0,11.2
1987-07-18,31.1,17.2,24.1,49536.25,0.0,0.0,0.0,13.8
1987-07-19,30.6,22.0,26.0,49277.68,1.4,1.4,0.0,13.7
1987-07-20,30.9,21.7,26.1,45727.25,0.0,0.0,0.0,15.7
1987-07-21,33.0,22.6,27.4,49277.45,0.0,0.0,0.0,15.5
1987-07-22,30.5,21.1,25.9,48014.93,0.0,0.0,0.0,9.4
1987-07-23,30.4,22.3,26.1,49094.39,0.0,0.0,0.0,12.2
1987-07-24,33.5,22.8,27.6,47538.62,1.1,1.1,0.0,12.5
1987-07-25,33.8,24.3,28.6,47170.42,1.1,1.1,0.0,12.6
1987-07-26,29.9,23.1,26.0,45970.76,3.0,3.0,0.0,18.6
1987-07-27,28.0,20.4,24.5,48704.7,0.0,0.0,0.0,11.8
1987-07-28,28.0,19.3,24.2,48601.12,0.0,0.0,0.0,12.6
1987-07-29,25.9,18.0,22.1,48495.01,0.0,0.0,0.0,14.9
1987-07-30,28.2,17.1,22.5,44484.02,5.3,5.3,0.0,12.0
1987-07-31,26.9,20.1,23.2,46600.6,0.0,0.0,0.0,16.6
1987-08-01,26.2,18.3,22.1,47714.04,0.0,0.0,0.0,13.3
1987-08-02,26.9,19.0,23.2,36930.96,0.0,0.0,0.0,20.3
1987-08-03,30.8,22.9,26.3,32314.99,1.3,1.3,0.0,17.7
1987-08-04,32.1,21.1,26.9,47619.52,0.0,0.0,0.0,10.8
1987-08-05,30.5,20.5,24.9,34703.19,6.2,6.2,0.0,14.7
1987-08-06,24.9,18.7,21.4,34605.8,10.0,10.0,0.0,14.8
1987-08-07,25.5,18.8,21.9,45228.56,0.0,0.0,0.0,15.1
1987-08-08,29.7,19.8,24.4,41846.4,0.3,0.3,0.0,14.0
1987-08-09,27.5,21.0,23.8,37796.12,13.1,13.1,0.0,14.1
1987-08-10,27.4,19.9,23.9,38141.12,22.5,22.5,0.0,19.9
1987-08-11,27.0,16.8,21.9,44546.97,0.0,0.0,0.0,13.0
1987-08-12,24.1,16.6,20.4,45897.05,0.0,0.0,0.0,13.2
1987-08-13,23.2,16.1,19.8,45487.48,0.0,0.0,0.0,10.5
1987-08-14,24.4,17.5,21.0,45218.23,0.0,0.0,0.0,10.8
1987-08-15,27.9,18.1,22.9,37927.82,0.5,0.5,0.0,11.7
1987-08-16,29.3,19.3,24.5,44594.02,0.0,0.0,0.0,12.3
1987-08-17,31.3,22.4,26.8,43370.28,0.0,0.0,0.0,12.1
1987-08-18,31.3,24.0,27.4,44233.47,0.0,0.0,0.0,14.5
1987-08-19,30.0,19.6,25.0,43714.45,0.0,0.0,0.0,13.2
1987-08-20,28.4,20.6,24.0,43912.09,3.7,3.7,0.0,15.3
1987-08-21,27.5,16.3,22.4,44101.33,0.0,0.0,0.0,13.6
1987-08-22,24.8,19.6,22.5,12436.03,5.6,5.6,0.0,24.6
1987-08-23,22.6,17.2,20.2,43450.68,2.3,2.3,0.0,18.7
1987-08-24,21.9,13.5,17.6,43712.79,0.0,0.0,0.0,18.2
1987-08-25,22.6,13.0,18.5,43200.0,0.0,0.0,0.0,13.8
1987-08-26,24.7,12.9,19.4,33263.03,0.0,0.0,0.0,11.5
1987-08-27,19.7,17.2,18.1,0.0,18.9,18.9,0.0,18.5
1987-08-28,18.6,16.8,17.8,0.0,16.5,16.5,0.0,14.6
1987-08-29,24.2,17.6,20.8,36000.0,5.7,5.7,0.0,18.2
1987-08-30,23.2,13.8,18.5,43200.0,0.0,0.0,0.0,12.5
1987-08-31,23.1,13.6,18.8,42387.24,0.6,0.6,0.0,17.6
1987-09-01,22.7,16.5,19.3,43200.0,5.9,5.9,0.0,15.4
1987-09-02,23.3,12.4,18.2,40446.45,0.0,0.0,0.0,20.5
1987-09-03,21.7,14.4,17.9,43155.55,0.0,0.0,0.0,12.7
1987-09-04,21.1,12.0,16.7,43061.61,0.0,0.0,0.0,14.2
1987-09-05,21.8,13.2,17.9,42125.26,0.0,0.0,0.0,11.2
1987-09-06,19.6,15.0,17.4,902.04,7.5,7.5,0.0,11.5
1987-09-07,26.4,16.8,21.5,21363.96,1.9,1.9,0.0,11.7
1987-09-08,24.2,19.3,21.2,18946.81,19.9,19.9,0.0,20.1
1987-09-09,26.8,21.1,23.4,26147.3,1.5,1.5,0.0,17.9
1987-09-10,26.6,18.1,22.3,42475.5,0.0,0.0,0.0,9.2
1987-09-11,24.7,17.9,20.9,39614.55,0.5,0.5,0.0,16.3
1987-09-12,21.8,18.7,20.0,3137.17,2.8,2.8,0.0,23.7
1987-09-13,22.1,19.6,20.8,0.0,54.6,54.6,0.0,21.5
1987-09-14,25.0,16.7,20.7,33858.53,0.3,0.3,0.0,15.9
1987-09-15,23.2,14.5,19.0,35832.34,0.1,0.1,0.0,8.7
1987-09-16,24.7,16.1,20.5,41330.48,1.3,1.3,0.0,11.8
1987-09-17,24.7,19.4,21.2,21633.37,8.8,8.8,0.0,12.3
1987-09-18,21.2,15.5,18.6,2597.65,21.0,21.0,0.0,23.3
1987-09-19,17.0,15.3,16.1,0.0,0.4,0.4,0.0,20.9
1987-09-20,15.8,14.0,15.1,0.0,2.3,2.3,0.0,17.8
1987-09-21,20.5,13.6,16.7,25867.5,0.0,0.0,0.0,10.8
1987-09-22,21.7,13.8,17.3,38154.12,5.9,5.9,0.0,9.9
1987-09-23,20.2,12.8,16.1,38286.35,0.0,0.0,0.0,18.6
1987-09-24,21.9,13.8,17.4,38903.75,1.1,1.1,0.0,17.1
1987-09-25,16.5,10.4,13.7,39712.77,0.0,0.0,0.0,24.0
1987-09-26,19.4,8.4,13.8,39428.67,0.0,0.0,0.0,21.6
1987-09-27,21.0,10.8,16.1,39069.31,0.0,0.0,0.0,12.0
1987-09-28,25.5,13.6,19.0,38914.05,0.0,0.0,0.0,11.8
1987-09-29,24.2,14.8,19.0,38848.08,0.0,0.0,0.0,16.2
1987-09-30,19.4,15.8,17.7,8881.06,8.4,8.4,0.0,14.1
1987-10-01,17.6,11.2,14.4,38503.54,1.2,1.2,0.0,22.7
1987-10-02,19.7,8.7,14.3,38447.9,0.0,0.0,0.0,26.1
1987-10-03,20.1,7.2,14.7,27877.18,9.3,9.3,0.0,27.8
1987-10-04,9.8,3.6,6.4,10800.0,23.8,23.8,0.0,32.3
1987-10-05,17.3,5.5,10.7,38222.86,0.0,0.0,0.0,12.5
1987-10-06,19.6,7.5,13.5,37908.25,0.0,0.0,0.0,18.7
1987-10-07,19.4,11.9,15.9,30179.58,3.2,3.2,0.0,17.4
1987-10-08,14.2,7.7,10.8,34910.63,0.0,0.0,0.0,18.9
1987-10-09,13.2,3.9,9.1,37910.49,0.0,0.0,0.0,16.4
1987-10-10,16.4,8.5,12.1,35552.43,0.3,0.3,0.0,15.2
1987-10-11,14.7,7.0,10.2,3562.1,5.1,5.1,0.0,18.8
1987-10-12,10.1,5.8,7.8,9216.46,0.0,0.0,0.0,18.7
1987-10-13,11.8,4.6,8.0,37261.52,0.0,0.0,0.0,18.7
1987-10-14,12.9,3.9,8.3,37100.92,0.0,0.0,0.0,12.6
1987-10-15,17.0,2.8,9.6,36769.36,0.0,0.0,0.0,9.8
1987-10-16,17.9,7.0,11.4,36538.58,0.0,0.0,0.0,10.7
1987-10-17,16.4,8.0,12.0,33307.82,0.0,0.0,0.0,13.0
1987-10-18,18.5,9.5,13.4,31495.17,0.0,0.0,0.0,11.0
1987-10-19,17.1,6.4,11.7,35874.09,0.0,0.0,0.0,9.0
1987-10-20,17.5,9.5,13.5,34194.49,0.5,0.5,0.0,14.0
1987-10-21,14.2,8.2,12.3,7304.08,4.4,4.4,0.0,18.9
1987-10-22,12.2,4.9,8.0,35260.48,0.0,0.0,0.0,15.3
1987-10-23,14.2,5.0,9.3,25357.41,0.0,0.0,0.0,16.1
1987-10-24,17.2,6.1,11.4,34886.37,0.0,0.0,0.0,16.4
1987-10-25,13.7,6.7,11.5,34461.0,0.0,0.0,0.0,19.6
1987-10-26,11.7,1.8,6.6,34686.78,0.0,0.0,0.0,10.9
1987-10-27,14.1,4.3,9.8,23175.66,16.1,16.1,0.0,26.4
1987-10-28,15.6,7.2,11.9,25189.14,13.9,13.9,0.0,30.9
1987-10-29,11.5,3.4,7.3,34110.58,0.0,0.0,0.0,17.1
1987-10-30,12.1,1.6,7.4,32944.45,0.0,0.0,0.0,13.7
1987-10-31,14.9,5.7,10.0,34002.96,0.0,0.0,0.0,17.0
1987-11-01,14.4,4.4,9.2,33466.66,0.0,0.0,0.0,7.7
1987-11-02,12.2,5.7,9.1,32676.91,0.0,0.0,0.0,12.5
1987-11-03,17.4,9.6,13.1,23251.91,0.0,0.0,0.0,17.6
1987-11-04,22.2,11.3,15.6,33388.86,0.0,0.0,0.0,14.8
1987-11-05,17.2,8.1,13.4,31870.88,0.0,0.0,0.0,23.4
1987-11-06,7.4,2.6,4.6,33109.14,0.8,0.8,0.0,30.8
1987-11-07,11.3,2.1,6.0,32564.43,0.0,0.0,0.0,23.8
1987-11-08,17.7,3.0,9.8,30406.38,0.0,0.0,0.0,16.6
1987-11-09,17.5,11.4,14.0,27474.24,0.8,0.8,0.0,18.8
1987-11-10,11.8,1.1,5.3,0.0,30.5,29.7,0.56,26.7
1987-11-11,1.6,-0.1,0.5,0.0,10.5,5.6,3.43,29.3
1987-11-12,6.1,-0.9,2.1,32143.07,1.7,0.0,1.19,26.6
1987-11-13,10.1,0.6,4.5,31992.86,0.0,0.0,0.0,14.8
1987-11-14,14.5,1.8,7.1,31850.97,0.0,0.0,0.0,11.2
1987-11-15,10.4,1.1,5.7,31823.19,0.0,0.0,0.0,11.7
1987-11-16,11.2,3.2,6.8,31641.17,0.0,0.0,0.0,12.0
1987-11-17,17.5,5.3,11.7,31520.76,0.0,0.0,0.0,23.4
1987-11-18,17.4,9.9,15.1,31444.47,4.9,4.9,0.0,29.0
1987-11-19,9.9,4.0,7.3,31375.65,0.0,0.0,0.0,16.3
1987-11-20,9.7,2.3,6.6,25200.0,1.1,1.1,0.0,17.8
